Optical Power Monitor
5.0.4590.776
Delimiter Used: 	 'tab'

Start of Measurement 	 1/26/2026 06:42:25
Sample Interval 	 1 s
	 PM101A 231023123	 PM101A 231023126
Type	 PM101A	 PM101A
Serialnumber	 M00982675	 M00982676
Sensor	 S120C	 S120C
SensorSerialnumber	 231023123	 231023126
Wavelength / Responsivity	 619 nm	 619 nm

			PM101A 231023123	 PM101A 231023126	 
Samples 	Date (MM/dd/yyyy) 	Time of day (hh:mm:ss) 	Power (W)	Power (W)	
6448	 1/26/2026	 08:29:54.288	2.3629E-06	1.5421E-07
6449	 1/26/2026	 08:29:55.314	2.3731E-06	1.5503E-07
6450	 1/26/2026	 08:29:56.315	2.3844E-06	1.5595E-07
6451	 1/26/2026	 08:29:57.343	2.3777E-06	1.5571E-07
6452	 1/26/2026	 08:29:58.365	2.3823E-06	1.5641E-07
6453	 1/26/2026	 08:29:59.369	2.3846E-06	1.5667E-07
6454	 1/26/2026	 08:30:00.383	2.3807E-06	1.5672E-07
6455	 1/26/2026	 08:30:01.393	2.391E-06	1.5753E-07
6456	 1/26/2026	 08:30:02.400	2.3956E-06	1.5812E-07
6457	 1/26/2026	 08:30:03.421	2.4032E-06	1.5916E-07
6458	 1/26/2026	 08:30:04.451	2.4013E-06	1.592E-07
6459	 1/26/2026	 08:30:05.461	2.3987E-06	1.5953E-07
6460	 1/26/2026	 08:30:06.488	2.3915E-06	1.5946E-07
6461	 1/26/2026	 08:30:07.517	2.3883E-06	1.5959E-07
6462	 1/26/2026	 08:30:08.521	2.3887E-06	1.5983E-07
6463	 1/26/2026	 08:30:09.528	2.3738E-06	1.5909E-07
6464	 1/26/2026	 08:30:10.549	2.3715E-06	1.5918E-07
6465	 1/26/2026	 08:30:11.550	2.3648E-06	1.5894E-07
6466	 1/26/2026	 08:30:12.562	2.3515E-06	1.5815E-07
6467	 1/26/2026	 08:30:13.577	2.3324E-06	1.5706E-07
6468	 1/26/2026	 08:30:14.582	2.3169E-06	1.5619E-07
6469	 1/26/2026	 08:30:15.588	2.3316E-06	1.5724E-07
6470	 1/26/2026	 08:30:16.593	2.3603E-06	1.5927E-07
6471	 1/26/2026	 08:30:17.613	2.3815E-06	1.6078E-07
6472	 1/26/2026	 08:30:18.639	2.3642E-06	1.5974E-07
6473	 1/26/2026	 08:30:19.669	2.3057E-06	1.5579E-07
6474	 1/26/2026	 08:30:20.700	2.2942E-06	1.551E-07
6475	 1/26/2026	 08:30:21.729	2.2916E-06	1.5517E-07
6476	 1/26/2026	 08:30:22.737	2.294E-06	1.5535E-07
6477	 1/26/2026	 08:30:23.747	2.2983E-06	1.5568E-07
6478	 1/26/2026	 08:30:24.779	2.2965E-06	1.5566E-07
6479	 1/26/2026	 08:30:25.792	2.3029E-06	1.5618E-07
6480	 1/26/2026	 08:30:26.821	2.3131E-06	1.5693E-07
6481	 1/26/2026	 08:30:27.827	2.3192E-06	1.574E-07
6482	 1/26/2026	 08:30:28.828	2.3161E-06	1.5721E-07
6483	 1/26/2026	 08:30:29.842	2.3108E-06	1.5694E-07
6484	 1/26/2026	 08:30:30.852	2.3024E-06	1.5643E-07
6485	 1/26/2026	 08:30:31.877	2.3009E-06	1.5629E-07
6486	 1/26/2026	 08:30:32.147	2.3048E-06	1.5659E-07
6487	 1/26/2026	 08:30:33.172	2.3102E-06	1.5687E-07
6488	 1/26/2026	 08:30:34.176	2.3151E-06	1.5726E-07
6489	 1/26/2026	 08:30:35.203	2.3144E-06	1.573E-07
6490	 1/26/2026	 08:30:36.233	2.315E-06	1.5739E-07
6491	 1/26/2026	 08:30:37.246	2.3176E-06	1.5769E-07
6492	 1/26/2026	 08:30:38.276	2.3172E-06	1.5756E-07
6493	 1/26/2026	 08:30:39.294	2.3179E-06	1.5746E-07
6494	 1/26/2026	 08:30:40.305	2.3268E-06	1.5809E-07
6495	 1/26/2026	 08:30:41.311	2.3318E-06	1.5852E-07
6496	 1/26/2026	 08:30:42.338	2.3246E-06	1.5798E-07
6497	 1/26/2026	 08:30:43.363	2.3161E-06	1.5746E-07
6498	 1/26/2026	 08:30:44.368	2.3133E-06	1.5741E-07
6499	 1/26/2026	 08:30:45.371	2.3062E-06	1.5707E-07
6500	 1/26/2026	 08:30:46.383	2.3056E-06	1.5704E-07
6501	 1/26/2026	 08:30:47.390	2.3014E-06	1.5679E-07
6502	 1/26/2026	 08:30:48.411	2.3073E-06	1.5722E-07
6503	 1/26/2026	 08:30:49.412	2.3058E-06	1.5714E-07
6504	 1/26/2026	 08:30:50.431	2.3026E-06	1.5699E-07
6505	 1/26/2026	 08:30:51.462	2.2969E-06	1.5673E-07
6506	 1/26/2026	 08:30:52.462	2.2929E-06	1.5657E-07
6507	 1/26/2026	 08:30:53.492	2.2906E-06	1.5643E-07
6508	 1/26/2026	 08:30:54.496	2.2922E-06	1.5651E-07
6509	 1/26/2026	 08:30:55.521	2.295E-06	1.5665E-07
6510	 1/26/2026	 08:30:56.528	2.3024E-06	1.572E-07
6511	 1/26/2026	 08:30:57.540	2.3038E-06	1.5733E-07
6512	 1/26/2026	 08:30:58.555	2.3097E-06	1.5777E-07
6513	 1/26/2026	 08:30:59.564	2.3196E-06	1.5852E-07
6514	 1/26/2026	 08:31:00.592	2.3234E-06	1.589E-07
6515	 1/26/2026	 08:31:01.600	2.3406E-06	1.602E-07
6516	 1/26/2026	 08:31:02.611	2.3518E-06	1.6104E-07
6517	 1/26/2026	 08:31:03.633	2.3576E-06	1.6161E-07
6518	 1/26/2026	 08:31:04.649	2.3607E-06	1.6193E-07
6519	 1/26/2026	 08:31:05.680	2.3658E-06	1.6228E-07
6520	 1/26/2026	 08:31:06.708	2.373E-06	1.6276E-07
6521	 1/26/2026	 08:31:07.716	2.3723E-06	1.6287E-07
6522	 1/26/2026	 08:31:08.720	2.3862E-06	1.6394E-07
6523	 1/26/2026	 08:31:09.729	2.3889E-06	1.6435E-07
6524	 1/26/2026	 08:31:10.742	2.3937E-06	1.648E-07
6525	 1/26/2026	 08:31:11.760	2.3968E-06	1.6519E-07
6526	 1/26/2026	 08:31:12.773	2.3936E-06	1.65E-07
6527	 1/26/2026	 08:31:13.803	2.4074E-06	1.6612E-07
6528	 1/26/2026	 08:31:14.806	2.4102E-06	1.6646E-07
6529	 1/26/2026	 08:31:15.813	2.4239E-06	1.6753E-07
6530	 1/26/2026	 08:31:16.818	2.4405E-06	1.6861E-07
6531	 1/26/2026	 08:31:17.823	2.4525E-06	1.6961E-07
6532	 1/26/2026	 08:31:18.851	2.4636E-06	1.705E-07
6533	 1/26/2026	 08:31:19.852	2.4665E-06	1.7077E-07
6534	 1/26/2026	 08:31:20.869	2.4835E-06	1.7209E-07
6535	 1/26/2026	 08:31:21.869	2.49E-06	1.7258E-07
6536	 1/26/2026	 08:31:22.899	2.4993E-06	1.7333E-07
6537	 1/26/2026	 08:31:23.157	2.5087E-06	1.7379E-07
6538	 1/26/2026	 08:31:24.158	2.5001E-06	1.7335E-07
6539	 1/26/2026	 08:31:25.162	2.5109E-06	1.743E-07
6540	 1/26/2026	 08:31:26.192	2.5151E-06	1.7472E-07
6541	 1/26/2026	 08:31:27.213	2.5182E-06	1.7502E-07
6542	 1/26/2026	 08:31:28.234	2.5259E-06	1.7557E-07
6543	 1/26/2026	 08:31:29.240	2.5249E-06	1.7563E-07
6544	 1/26/2026	 08:31:30.258	2.5358E-06	1.7628E-07
6545	 1/26/2026	 08:31:31.260	2.54E-06	1.7648E-07
6546	 1/26/2026	 08:31:32.264	2.5492E-06	1.7707E-07
6547	 1/26/2026	 08:31:33.268	2.5557E-06	1.7759E-07
6548	 1/26/2026	 08:31:34.269	2.561E-06	1.7795E-07
6549	 1/26/2026	 08:31:35.275	2.5626E-06	1.7812E-07
6550	 1/26/2026	 08:31:36.287	2.561E-06	1.7815E-07
6551	 1/26/2026	 08:31:37.313	2.5614E-06	1.7829E-07
6552	 1/26/2026	 08:31:38.331	2.5631E-06	1.7858E-07
6553	 1/26/2026	 08:31:39.337	2.5651E-06	1.7897E-07
6554	 1/26/2026	 08:31:40.342	2.5672E-06	1.7926E-07
6555	 1/26/2026	 08:31:41.355	2.5623E-06	1.7911E-07
6556	 1/26/2026	 08:31:42.367	2.5639E-06	1.7932E-07
6557	 1/26/2026	 08:31:43.369	2.5613E-06	1.7926E-07
6558	 1/26/2026	 08:31:44.398	2.5573E-06	1.7936E-07
6559	 1/26/2026	 08:31:45.426	2.5543E-06	1.7939E-07
6560	 1/26/2026	 08:31:46.427	2.5488E-06	1.7937E-07
6561	 1/26/2026	 08:31:47.454	2.5447E-06	1.7963E-07
6562	 1/26/2026	 08:31:48.461	2.5335E-06	1.7915E-07
6563	 1/26/2026	 08:31:49.486	2.5358E-06	1.7958E-07
6564	 1/26/2026	 08:31:50.489	2.5232E-06	1.7904E-07
6565	 1/26/2026	 08:31:51.518	2.5138E-06	1.7882E-07
6566	 1/26/2026	 08:31:52.530	2.5066E-06	1.7854E-07
6567	 1/26/2026	 08:31:53.537	2.4828E-06	1.7702E-07
6568	 1/26/2026	 08:31:54.566	2.4656E-06	1.7605E-07
6569	 1/26/2026	 08:31:55.569	2.4397E-06	1.7442E-07
6570	 1/26/2026	 08:31:56.575	2.4324E-06	1.7425E-07
6571	 1/26/2026	 08:31:57.575	2.4236E-06	1.7385E-07
6572	 1/26/2026	 08:31:58.581	2.4223E-06	1.7349E-07
6573	 1/26/2026	 08:31:59.591	2.4102E-06	1.7276E-07
6574	 1/26/2026	 08:32:00.622	2.3894E-06	1.7152E-07
6575	 1/26/2026	 08:32:01.638	2.3836E-06	1.7128E-07
6576	 1/26/2026	 08:32:02.641	2.3596E-06	1.6971E-07
6577	 1/26/2026	 08:32:03.648	2.3508E-06	1.6934E-07
6578	 1/26/2026	 08:32:04.654	2.3451E-06	1.691E-07
6579	 1/26/2026	 08:32:05.669	2.3265E-06	1.679E-07
6580	 1/26/2026	 08:32:06.677	2.3155E-06	1.6716E-07
6581	 1/26/2026	 08:32:07.682	2.302E-06	1.6634E-07
6582	 1/26/2026	 08:32:08.695	2.2987E-06	1.6621E-07
6583	 1/26/2026	 08:32:09.711	2.2986E-06	1.6636E-07
6584	 1/26/2026	 08:32:10.740	2.2979E-06	1.6652E-07
6585	 1/26/2026	 08:32:11.771	2.2963E-06	1.6642E-07
6586	 1/26/2026	 08:32:12.776	2.2939E-06	1.6624E-07
6587	 1/26/2026	 08:32:13.803	2.3028E-06	1.6716E-07
6588	 1/26/2026	 08:32:14.829	2.3045E-06	1.6756E-07
6589	 1/26/2026	 08:32:15.837	2.3114E-06	1.6813E-07
6590	 1/26/2026	 08:32:16.852	2.3213E-06	1.6879E-07
6591	 1/26/2026	 08:32:17.870	2.3262E-06	1.6932E-07
6592	 1/26/2026	 08:32:18.125	2.328E-06	1.6967E-07
6593	 1/26/2026	 08:32:19.160	2.3308E-06	1.6982E-07
6594	 1/26/2026	 08:32:20.164	2.3364E-06	1.7029E-07
6595	 1/26/2026	 08:32:21.169	2.3318E-06	1.7008E-07
6596	 1/26/2026	 08:32:22.170	2.3316E-06	1.7017E-07
6597	 1/26/2026	 08:32:23.172	2.3279E-06	1.7004E-07
6598	 1/26/2026	 08:32:24.177	2.3187E-06	1.6951E-07
6599	 1/26/2026	 08:32:25.204	2.3279E-06	1.7027E-07
6600	 1/26/2026	 08:32:26.234	2.3381E-06	1.7112E-07
6601	 1/26/2026	 08:32:27.243	2.3363E-06	1.711E-07
6602	 1/26/2026	 08:32:28.258	2.3358E-06	1.7133E-07
6603	 1/26/2026	 08:32:29.262	2.3305E-06	1.7125E-07
6604	 1/26/2026	 08:32:30.275	2.3309E-06	1.7144E-07
6605	 1/26/2026	 08:32:31.303	2.3365E-06	1.7204E-07
6606	 1/26/2026	 08:32:32.330	2.3473E-06	1.7302E-07
6607	 1/26/2026	 08:32:33.339	2.3482E-06	1.733E-07
6608	 1/26/2026	 08:32:34.350	2.3527E-06	1.738E-07
6609	 1/26/2026	 08:32:35.363	2.3633E-06	1.7485E-07
6610	 1/26/2026	 08:32:36.372	2.3644E-06	1.7512E-07
6611	 1/26/2026	 08:32:37.401	2.3723E-06	1.7571E-07
6612	 1/26/2026	 08:32:38.431	2.3671E-06	1.7524E-07
6613	 1/26/2026	 08:32:39.440	2.3718E-06	1.7547E-07
6614	 1/26/2026	 08:32:40.449	2.3754E-06	1.7586E-07
6615	 1/26/2026	 08:32:41.452	2.3834E-06	1.7664E-07
6616	 1/26/2026	 08:32:42.457	2.3975E-06	1.7773E-07
6617	 1/26/2026	 08:32:43.458	2.3987E-06	1.7777E-07
6618	 1/26/2026	 08:32:44.487	2.4079E-06	1.7802E-07
6619	 1/26/2026	 08:32:45.513	2.4021E-06	1.7769E-07
6620	 1/26/2026	 08:32:46.521	2.4022E-06	1.7786E-07
6621	 1/26/2026	 08:32:47.539	2.4159E-06	1.7893E-07
6622	 1/26/2026	 08:32:48.547	2.4174E-06	1.7915E-07
6623	 1/26/2026	 08:32:49.560	2.4239E-06	1.7974E-07
6624	 1/26/2026	 08:32:50.575	2.4251E-06	1.7985E-07
6625	 1/26/2026	 08:32:51.590	2.4449E-06	1.8127E-07
6626	 1/26/2026	 08:32:52.617	2.4476E-06	1.817E-07
6627	 1/26/2026	 08:32:53.626	2.4562E-06	1.8255E-07
6628	 1/26/2026	 08:32:54.635	2.4603E-06	1.8319E-07
6629	 1/26/2026	 08:32:55.638	2.4435E-06	1.8214E-07
6630	 1/26/2026	 08:32:56.640	2.4452E-06	1.8233E-07
6631	 1/26/2026	 08:32:57.643	2.4332E-06	1.8164E-07
6632	 1/26/2026	 08:32:58.646	2.4454E-06	1.8275E-07
6633	 1/26/2026	 08:32:59.648	2.4585E-06	1.8358E-07
6634	 1/26/2026	 08:33:00.656	2.4612E-06	1.8379E-07
6635	 1/26/2026	 08:33:01.657	2.4716E-06	1.8472E-07
6636	 1/26/2026	 08:33:02.679	2.4705E-06	1.8479E-07
6637	 1/26/2026	 08:33:03.681	2.4672E-06	1.8449E-07
6638	 1/26/2026	 08:33:04.690	2.4734E-06	1.8481E-07
6639	 1/26/2026	 08:33:05.706	2.4669E-06	1.8432E-07
6640	 1/26/2026	 08:33:06.722	2.463E-06	1.8416E-07
6641	 1/26/2026	 08:33:07.730	2.4583E-06	1.8389E-07
6642	 1/26/2026	 08:33:08.735	2.4587E-06	1.8387E-07
6643	 1/26/2026	 08:33:09.741	2.4518E-06	1.8317E-07
6644	 1/26/2026	 08:33:10.745	2.45E-06	1.8307E-07
6645	 1/26/2026	 08:33:11.757	2.4466E-06	1.8272E-07
6646	 1/26/2026	 08:33:12.761	2.4306E-06	1.8162E-07
6647	 1/26/2026	 08:33:13.770	2.4287E-06	1.8157E-07
6648	 1/26/2026	 08:33:14.799	2.4061E-06	1.7991E-07
6649	 1/26/2026	 08:33:15.829	2.3944E-06	1.7864E-07
6650	 1/26/2026	 08:33:16.830	2.3905E-06	1.78E-07
6651	 1/26/2026	 08:33:17.831	2.3863E-06	1.775E-07
6652	 1/26/2026	 08:33:18.861	2.3879E-06	1.7769E-07
6653	 1/26/2026	 08:33:19.887	2.384E-06	1.7725E-07
6654	 1/26/2026	 08:33:20.148	2.4001E-06	1.7845E-07
6655	 1/26/2026	 08:33:21.178	2.3898E-06	1.7776E-07
6656	 1/26/2026	 08:33:22.187	2.3907E-06	1.7768E-07
6657	 1/26/2026	 08:33:23.189	2.396E-06	1.7812E-07
6658	 1/26/2026	 08:33:24.192	2.3956E-06	1.7823E-07
6659	 1/26/2026	 08:33:25.208	2.4165E-06	1.7972E-07
6660	 1/26/2026	 08:33:26.234	2.4235E-06	1.8006E-07
6661	 1/26/2026	 08:33:27.246	2.4282E-06	1.8035E-07
6662	 1/26/2026	 08:33:28.274	2.4339E-06	1.8057E-07
6663	 1/26/2026	 08:33:29.305	2.4506E-06	1.8175E-07
6664	 1/26/2026	 08:33:30.309	2.4655E-06	1.8268E-07
6665	 1/26/2026	 08:33:31.318	2.4673E-06	1.8216E-07
6666	 1/26/2026	 08:33:32.328	2.4907E-06	1.8385E-07
6667	 1/26/2026	 08:33:33.335	2.5012E-06	1.8453E-07
6668	 1/26/2026	 08:33:34.337	2.515E-06	1.8539E-07
6669	 1/26/2026	 08:33:35.339	2.5256E-06	1.8601E-07
6670	 1/26/2026	 08:33:36.353	2.5271E-06	1.8539E-07
6671	 1/26/2026	 08:33:37.366	2.5419E-06	1.8562E-07
6672	 1/26/2026	 08:33:38.367	2.5477E-06	1.8555E-07
6673	 1/26/2026	 08:33:39.370	2.5568E-06	1.8616E-07
6674	 1/26/2026	 08:33:40.387	2.5671E-06	1.8679E-07
6675	 1/26/2026	 08:33:41.393	2.5692E-06	1.8687E-07
6676	 1/26/2026	 08:33:42.424	2.5709E-06	1.8707E-07
6677	 1/26/2026	 08:33:43.430	2.5702E-06	1.8707E-07
6678	 1/26/2026	 08:33:44.431	2.5725E-06	1.8732E-07
6679	 1/26/2026	 08:33:45.441	2.5721E-06	1.8735E-07
6680	 1/26/2026	 08:33:46.463	2.5709E-06	1.8746E-07
6681	 1/26/2026	 08:33:47.479	2.5702E-06	1.8757E-07
6682	 1/26/2026	 08:33:48.488	2.5684E-06	1.8756E-07
6683	 1/26/2026	 08:33:49.493	2.5631E-06	1.8724E-07
6684	 1/26/2026	 08:33:50.500	2.5606E-06	1.8702E-07
6685	 1/26/2026	 08:33:51.523	2.5528E-06	1.8648E-07
6686	 1/26/2026	 08:33:52.533	2.5465E-06	1.8608E-07
6687	 1/26/2026	 08:33:53.549	2.5464E-06	1.8611E-07
6688	 1/26/2026	 08:33:54.559	2.545E-06	1.8603E-07
6689	 1/26/2026	 08:33:55.587	2.546E-06	1.8626E-07
6690	 1/26/2026	 08:33:56.592	2.5399E-06	1.8596E-07
6691	 1/26/2026	 08:33:57.592	2.5429E-06	1.863E-07
6692	 1/26/2026	 08:33:58.611	2.5423E-06	1.8636E-07
6693	 1/26/2026	 08:33:59.617	2.5423E-06	1.8656E-07
6694	 1/26/2026	 08:34:00.647	2.5436E-06	1.8675E-07
6695	 1/26/2026	 08:34:01.649	2.5363E-06	1.8627E-07
6696	 1/26/2026	 08:34:02.659	2.537E-06	1.8637E-07
6697	 1/26/2026	 08:34:03.668	2.5349E-06	1.8607E-07
6698	 1/26/2026	 08:34:04.673	2.5308E-06	1.8592E-07
6699	 1/26/2026	 08:34:05.685	2.5328E-06	1.8614E-07
6700	 1/26/2026	 08:34:06.710	2.5375E-06	1.8651E-07
6701	 1/26/2026	 08:34:07.736	2.5476E-06	1.8738E-07
6702	 1/26/2026	 08:34:08.759	2.5408E-06	1.8702E-07
6703	 1/26/2026	 08:34:09.787	2.5387E-06	1.8696E-07
6704	 1/26/2026	 08:34:10.787	2.5347E-06	1.8677E-07
6705	 1/26/2026	 08:34:11.795	2.5268E-06	1.8618E-07
6706	 1/26/2026	 08:34:12.798	2.5224E-06	1.859E-07
6707	 1/26/2026	 08:34:13.834	2.5178E-06	1.8541E-07
6708	 1/26/2026	 08:34:14.843	2.5255E-06	1.8574E-07
6709	 1/26/2026	 08:34:15.871	2.5229E-06	1.8548E-07
6710	 1/26/2026	 08:34:16.128	2.526E-06	1.8569E-07
6711	 1/26/2026	 08:34:17.138	2.5249E-06	1.8545E-07
6712	 1/26/2026	 08:34:18.146	2.5227E-06	1.8535E-07
6713	 1/26/2026	 08:34:19.176	2.5191E-06	1.8504E-07
6714	 1/26/2026	 08:34:20.179	2.5028E-06	1.8399E-07
6715	 1/26/2026	 08:34:21.183	2.5022E-06	1.8413E-07
6716	 1/26/2026	 08:34:22.187	2.4974E-06	1.8398E-07
6717	 1/26/2026	 08:34:23.205	2.4867E-06	1.8336E-07
6718	 1/26/2026	 08:34:24.213	2.4894E-06	1.8366E-07
6719	 1/26/2026	 08:34:25.216	2.4728E-06	1.8251E-07
6720	 1/26/2026	 08:34:26.217	2.4733E-06	1.8259E-07
6721	 1/26/2026	 08:34:27.221	2.4737E-06	1.827E-07
6722	 1/26/2026	 08:34:28.241	2.4631E-06	1.8198E-07
6723	 1/26/2026	 08:34:29.271	2.4585E-06	1.8179E-07
6724	 1/26/2026	 08:34:30.276	2.449E-06	1.8115E-07
6725	 1/26/2026	 08:34:31.299	2.4533E-06	1.8148E-07
6726	 1/26/2026	 08:34:32.305	2.4407E-06	1.8064E-07
6727	 1/26/2026	 08:34:33.312	2.4369E-06	1.8031E-07
6728	 1/26/2026	 08:34:34.325	2.4285E-06	1.7991E-07
6729	 1/26/2026	 08:34:35.341	2.4081E-06	1.7866E-07
6730	 1/26/2026	 08:34:36.345	2.4038E-06	1.7851E-07
6731	 1/26/2026	 08:34:37.350	2.3895E-06	1.7755E-07
6732	 1/26/2026	 08:34:38.381	2.3874E-06	1.7748E-07
6733	 1/26/2026	 08:34:39.382	2.3842E-06	1.7719E-07
6734	 1/26/2026	 08:34:40.383	2.3755E-06	1.7664E-07
6735	 1/26/2026	 08:34:41.390	2.373E-06	1.7659E-07
6736	 1/26/2026	 08:34:42.393	2.3585E-06	1.7569E-07
6737	 1/26/2026	 08:34:43.422	2.3573E-06	1.7564E-07
6738	 1/26/2026	 08:34:44.425	2.3496E-06	1.7509E-07
6739	 1/26/2026	 08:34:45.429	2.3504E-06	1.7521E-07
6740	 1/26/2026	 08:34:46.456	2.354E-06	1.7551E-07
6741	 1/26/2026	 08:34:47.461	2.3542E-06	1.7542E-07
6742	 1/26/2026	 08:34:48.463	2.3602E-06	1.7587E-07
6743	 1/26/2026	 08:34:49.479	2.3625E-06	1.7623E-07
6744	 1/26/2026	 08:34:50.485	2.3729E-06	1.7703E-07
6745	 1/26/2026	 08:34:51.496	2.3713E-06	1.7709E-07
6746	 1/26/2026	 08:34:52.523	2.37E-06	1.7705E-07
6747	 1/26/2026	 08:34:53.528	2.3732E-06	1.773E-07
6748	 1/26/2026	 08:34:54.554	2.364E-06	1.7667E-07
6749	 1/26/2026	 08:34:55.558	2.363E-06	1.767E-07
6750	 1/26/2026	 08:34:56.572	2.3597E-06	1.7649E-07
6751	 1/26/2026	 08:34:57.589	2.3574E-06	1.7632E-07
6752	 1/26/2026	 08:34:58.591	2.3581E-06	1.7642E-07
6753	 1/26/2026	 08:34:59.607	2.3517E-06	1.7615E-07
6754	 1/26/2026	 08:35:00.627	2.35E-06	1.7608E-07
6755	 1/26/2026	 08:35:01.655	2.3336E-06	1.7488E-07
6756	 1/26/2026	 08:35:02.664	2.3295E-06	1.7468E-07
6757	 1/26/2026	 08:35:03.693	2.3278E-06	1.7452E-07
6758	 1/26/2026	 08:35:04.710	2.3249E-06	1.744E-07
6759	 1/26/2026	 08:35:05.737	2.3194E-06	1.7411E-07
6760	 1/26/2026	 08:35:06.744	2.318E-06	1.7413E-07
6761	 1/26/2026	 08:35:07.774	2.3172E-06	1.741E-07
6762	 1/26/2026	 08:35:08.801	2.3095E-06	1.7375E-07
6763	 1/26/2026	 08:35:09.831	2.304E-06	1.7337E-07
6764	 1/26/2026	 08:35:10.854	2.3021E-06	1.7337E-07
